Txn Hash,Timestamp,From,To,TokenID,Contract Address,value,Token Name
0xec131ad8524fdd21eec26e88c5d0b0918a3ed5bff8622d90f2de1451ee14c917,"(May 17, 2022 13:57:15 / UTC+9)",0x2de7ac29c7d39f507b88b1a347ce772d563f0aeb,0x49096860621649055986d4b4b8bdb1cdc2a3d01f,563,0x41cff281b578f4cf45515d6e4efd535e47e76efd,270.000000,Black Squad Classic NFT
0xdb1bfdfc2b21a289696ec49650150d79cdd85e6246dace4ea4235aa268652947,"(May 17, 2022 13:57:08 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0xedf7bb8d928d16b2e5590106b929bfee899e8e35,6873,0x41cff281b578f4cf45515d6e4efd535e47e76efd,338.000000,Toxic Ape
0x6b1db1266c5869d7f728c7ae5d003209e058b042b9130132d5de147424ae5f44,"(May 17, 2022 13:56:10 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0xccf9374862ca47addc188b144e1ae0d038c81c96,491,0x41cff281b578f4cf45515d6e4efd535e47e76efd,318.000000,Toxic Ape
0x9611c4c4e0d4173e54fb5c68fc2b002e72c464402181acbd47f97940eedfef66,"(May 17, 2022 13:55:26 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0xbed63aa5c4e3bdd21a9ed56285dcbefadb205f2a,8493,0x41cff281b578f4cf45515d6e4efd535e47e76efd,310.000000,Toxic Ape
0x99555cf3460d23a74837f7c0baa0fb0904e045a3a16b0c113f04814ca39adffb,"(May 17, 2022 13:54:35 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0x08a8fd8317e40dc9f778f3bf45f3f91f3ef62f44,203,0x41cff281b578f4cf45515d6e4efd535e47e76efd,340.000000,Toxic Ape
0x1fd65456af9bb37838ce1d1c3f65b9e8bf1cdf3b4ca7bd1e9afc5b0f0c344935,"(May 17, 2022 13:53:24 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0x409d625136a3c771fd0e5b451a0e8a87ed75cb1c,1671,0x41cff281b578f4cf45515d6e4efd535e47e76efd,320.000000,Toxic Ape
0x7c69c53deb48db93613e47528239baa5f33ee6278061a09c7fe978483cb185c8,"(May 17, 2022 13:53:10 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0xbed63aa5c4e3bdd21a9ed56285dcbefadb205f2a,588,0x41cff281b578f4cf45515d6e4efd535e47e76efd,320.000000,Toxic Ape
0x4138299f91d09098c01ea175b06fe6df0f8dfcf9dcfadf321ed3a5b081f58eea,"(May 17, 2022 13:52:56 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0xbed63aa5c4e3bdd21a9ed56285dcbefadb205f2a,8990,0x41cff281b578f4cf45515d6e4efd535e47e76efd,320.000000,Toxic Ape
0x2676dc54169d580db9abffc9fc441b83274b12e0f718e1d4ae07c22fdc8957c9,"(May 17, 2022 13:52:39 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0xccf9374862ca47addc188b144e1ae0d038c81c96,1338,0x41cff281b578f4cf45515d6e4efd535e47e76efd,315.000000,Toxic Ape
0x9af51d269fe9ea3a6a7d8d310b377da8b7983404a0b643c54081dbc275d1cb63,"(May 17, 2022 13:52:19 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0x779e8a7f0fa8363c489b1d01da3ba5ae6d231f2b,838,0x41cff281b578f4cf45515d6e4efd535e47e76efd,309.000000,Toxic Ape
0x5a966aaf700a0706d8c173a7a3d0a30f1a4f0774fb8fed637ee99bd5e5507a12,"(May 17, 2022 13:52:15 / UTC+9)",0xe6f8b35bfde4f2aa82e83efbc1fb533476c537c7,0xe5d9a2cf365649aa0c6648e94ce87633f77f2473,5385,0x41cff281b578f4cf45515d6e4efd535e47e76efd,500.000000,CELPI NFT
0xa6a32af092c4488c8ab80d5919ed7bd2a3a5970cf8ffbbf493ec9e19be548a02,"(May 17, 2022 13:52:05 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0x779e8a7f0fa8363c489b1d01da3ba5ae6d231f2b,9299,0x41cff281b578f4cf45515d6e4efd535e47e76efd,309.000000,Toxic Ape
0xa2e0b7642480eebeb7cfeb6e30a69560a05ff97f5e9f32682f08ac3ea4a7d98c,"(May 17, 2022 13:51:08 / UTC+9)",0x1883c4e4c4e7ff47138fa42758a8e40af6ce5d9d,0x6d6bbe5529c553d29a99f3c01b07965bd008de40,277805,0x41cff281b578f4cf45515d6e4efd535e47e76efd,330.000000,SheepFarm
0x88ba45750b2514878fc24501abd2b731d4123253d3a684b190b2a8ba919dfc1b,"(May 17, 2022 13:50:36 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0x779e8a7f0fa8363c489b1d01da3ba5ae6d231f2b,2667,0x41cff281b578f4cf45515d6e4efd535e47e76efd,309.000000,Toxic Ape
0x6093f62a4dae4ad02b550ebcddb3f2c7aab1e92a1e045d77b0365479c9e8e548,"(May 17, 2022 13:50:13 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0xd5d620da7fc9936c2e0be6a02902338174f027f0,4247,0x41cff281b578f4cf45515d6e4efd535e47e76efd,305.000000,Toxic Ape
0x7aa7fb2ecb92031d23e81da144a90c0535f391e6a4ea14491adb4a25a3abcee1,"(May 17, 2022 13:49:51 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0x779e8a7f0fa8363c489b1d01da3ba5ae6d231f2b,5425,0x41cff281b578f4cf45515d6e4efd535e47e76efd,309.000000,Toxic Ape
0x9560e9d8e57d33d43844c72d108c695692a5e94e2f2796d38e4f27c2b8b9ac93,"(May 17, 2022 13:49:38 / UTC+9)",0x89b276093146857e3da5f779c923f592e3c6d2c7,0x779e8a7f0fa8363c489b1d01da3ba5ae6d231f2b,8718,0x41cff281b578f4cf45515d6e4efd535e47e76efd,309.000000,Toxic Ape
0x164bd8719276e94de9147467d6aac1bc197d93fb5de61bc0f1a7442606f83853,"(May 17, 2022 13:48:35 / UTC+9)",0xce1a2c774974e90947b9811b55bd37feda4364c9,0x7a8059131e847ca21d02c2cdab066b2b8ea3d38c,3786,0x41cff281b578f4cf45515d6e4efd535e47e76efd,116.000000,KlayLand
0xf790034cd35a3856b2db87d05b367b7621554f8f331e5d8fb87fa5d94c3dd2d4,"(May 17, 2022 13:48:27 / UTC+9)",0x2de7ac29c7d39f507b88b1a347ce772d563f0aeb,0x49096860621649055986d4b4b8bdb1cdc2a3d01f,564,0x41cff281b578f4cf45515d6e4efd535e47e76efd,270.000000,Black Squad Classic NFT
0xbab49539d0b4d8ab82d0888e7a0df36cc4d9081e9266f86a40f8d480b80a17f2,"(May 17, 2022 13:46:15 / UTC+9)",0x1d556c88a8934ae507130df0d70f334a794e9e00,0xec9e497e6bf942ec338574e04f7596a176e44bc8,278,0x41cff281b578f4cf45515d6e4efd535e47e76efd,169.000000,KLAY APE KIDS
0x710f6472800514b1110bed5b0ef10cfe337e4c722e96be3c87c3d1675e84fda9,"(May 17, 2022 13:40:37 / UTC+9)",0x39bbe40711ac5d55df92109c969c68f69f526b65,0xf1c34f6929150b42dc43d40eb85cf39fbcc42667,2489,0x41cff281b578f4cf45515d6e4efd535e47e76efd,300.000000,THE VOGONYANGS
0x60bd710b15f3ef20165e728ef8b780ed0186f1a403c45df3cdaf408d5ef822f9,"(May 17, 2022 13:40:01 / UTC+9)",0x39bbe40711ac5d55df92109c969c68f69f526b65,0x08f18ac0b496507cbbe88f25e2f922193a8892f7,2163,0x41cff281b578f4cf45515d6e4efd535e47e76efd,299.000000,THE VOGONYANGS
0x7969cf1984ee3c90c0f0b3f49e244a463c134599808948d0db034ea572742218,"(May 17, 2022 13:37:44 / UTC+9)",0x2c21ace990fa3cba231979c5546edc6cd40b50bc,0x779e8a7f0fa8363c489b1d01da3ba5ae6d231f2b,235481,0x41cff281b578f4cf45515d6e4efd535e47e76efd,329.000000,SheepFarm
0x7574b8d234acd497450dbf7d326b8dd79f7b302ad9575f615f85d10f83013cc3,"(May 17, 2022 13:37:39 / UTC+9)",0x8d215bc2f8d49013bcd99e70452f68d48306fc92,0xefa57f27ded112de26bcf99002f23f8ae73acabb,2604,0x41cff281b578f4cf45515d6e4efd535e47e76efd,110.000000,AIRVENT MEMBERSHIP NFT
0x7f441ad8d1198cebc53abad36b136ca86fabd6aa9b8c7d43181ff3a250c0e9a1,"(May 17, 2022 13:35:53 / UTC+9)",0x4fb5cf9f4d7ff2bd798842f775ec35c115c11147,0x71d5cae2d71bfb626aedd564e4e62323479b7c12,6,0x41cff281b578f4cf45515d6e4efd535e47e76efd,65.000000,DOI'S HOSPITAL PRO
0x0a86faeee6d93caf661895ad29c981c87d03b56e97db9145fa7ff84aa14db074,"(May 17, 2022 13:33:42 / UTC+9)",0xc28130b3dc9d4282e6f40a5ed3ae894ae9db6d8d,0xeae01a103faf75cffc914e674c03be52b4253ba2,2421,0x41cff281b578f4cf45515d6e4efd535e47e76efd,7.000000,klaymfers
0x8dc815437a2b7d684bb87eb6ea742bceccbb73d24538c68db479d87111ca768c,"(May 17, 2022 13:32:52 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0xe9d956875dafde0140018ac1148998947e1819bb,797,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"3,070.000000",Sunmiya Club Official
0x94e7425b3ad821b6dd3d67842f80daabe3832c9cb7a23108f2c84be921856173,"(May 17, 2022 13:30:12 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0x4e25127b12f879efb8a039e102094e79c15bf684,54,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"5,499.000000",Sunmiya Club x Metakongz Collab Edition
0x94e7425b3ad821b6dd3d67842f80daabe3832c9cb7a23108f2c84be921856173,"(May 17, 2022 13:30:12 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0x4e25127b12f879efb8a039e102094e79c15bf684,54,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"5,499.000000",Sunmiya Club x Metakongz Collab Edition
0xe56dc02d31ffdfb71a126424ef4259eb9c93ef3a764c68db52b9a92d9b330fd4,"(May 17, 2022 13:29:19 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0xc5ef4d9ec6fa22be2128c442778ff243a0fbba7f,1604,0x41cff281b578f4cf45515d6e4efd535e47e76efd,48.000000,BABY MONGZ
0xc1079ff144f3fbbde65cd73c45a31fad86a0378033a905150c8598d72de5b69b,"(May 17, 2022 13:29:08 / UTC+9)",0xf4771016b0b1a6f83a28bba491feb2b3e7265edc,0x7fa72ce4422ae03ea9d89b32eb16ae55af9b5f57,5195,0x41cff281b578f4cf45515d6e4efd535e47e76efd,1.900000,NFT From Jason
0x7f5d00955626b4d4b1b60672e2129cf17813532b8ea37f3faa19b19335dfbc2b,"(May 17, 2022 13:27:05 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0x92d18b3d43ea7739bbe76c5253dbc27775b52233,1272,0x41cff281b578f4cf45515d6e4efd535e47e76efd,330.000000,Larva Official
0x3891abca99181e1178489c3304d93597cd5b4c09cdb223f9b25ad899ea645f3b,"(May 17, 2022 13:26:59 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x42cd94557564c1a3d4b5fc83768ac1f235d484ba,9109,0x41cff281b578f4cf45515d6e4efd535e47e76efd,44.000000,BABY MONGZ
0x816586333e57db290120648c30c0f4ddc206288ec601311779636113dba44295,"(May 17, 2022 13:26:48 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0xc64110a56834283c06b721b5abd92a3dd1c9b4d0,5191,0x41cff281b578f4cf45515d6e4efd535e47e76efd,340.000000,Larva Official
0x7bc9e1c8b0a55f877b0f9fe8d05e432f75028dce5117a53d23937f571d6dbe66,"(May 17, 2022 13:26:17 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0xf0ec1a0fee1178eaea72001f71a70b2fd9b35560,3124,0x41cff281b578f4cf45515d6e4efd535e47e76efd,990.000000,Larva Official
0xd905d2b7a8e64de32962a36de858830e340298b0a0c43942d05750608d942e66,"(May 17, 2022 13:25:47 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x3ac6f60db4658c28248f078afa59882bc6173330,1500,0x41cff281b578f4cf45515d6e4efd535e47e76efd,43.000000,BABY MONGZ
0x722212967045747f3944a180dcebde572250c698e0aada02613c530f6704ef14,"(May 17, 2022 13:25:43 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0x0a97612af789098f2e0a488462b0d578413d3eae,9500,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"1,004.000000",Larva Official
0x53f95218e370b228cf09d48776ab3edb1ec47604066b8fc980b20028a4663408,"(May 17, 2022 13:24:59 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0x1d9554aa6fa017cce2effd12e1d2b5272474093d,7120,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"1,150.000000",Larva Official
0xe53c4c9998b4989001473190d8fa12922b4c1527497cb01f1f518dd24dd28e54,"(May 17, 2022 13:23:39 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0x2b2c91d5a2989c323a087ad0db338f7bedbb1226,6563,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"1,050.000000",Larva Official
0xed6ab5224efd4a5581f09e2a6e7e934a25dc44f54a99e388e59b6177e5d59a16,"(May 17, 2022 13:23:30 / UTC+9)",0xd5b732b6b7cf9f936d26ac3df4ab3eb6b0bd5871,0x340b09e4a50cdd23970eab6397fcc093c4f96438,9601,0x41cff281b578f4cf45515d6e4efd535e47e76efd,400.000000,Drawshop Kingdom Reverse
0x0b8afacd30f83d6f22af6e2c580f8ffd49b34df1202b7237fff9243c7a8a0593,"(May 17, 2022 13:22:52 / UTC+9)",0xd7b385010c5689f16272244faecb1e97a3985bdb,0x3bf16d668c4fdda2fc5d00114a54a240a1987fa0,137,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"1,280.000000",Larva Official
0x40a7d9f9a2c20fa188a62fb40c362520c6dd33d33375beaf1b590c674522bba1,"(May 17, 2022 13:22:34 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0xc5ef4d9ec6fa22be2128c442778ff243a0fbba7f,3285,0x41cff281b578f4cf45515d6e4efd535e47e76efd,48.000000,BABY MONGZ
0x077c158c58d6931518c4261016f619c60e1079cbd39bc31e345ca6a5d4a183da,"(May 17, 2022 13:21:25 / UTC+9)",0x356ab7677552980ee8f6b2edf4fefa20b7ff7a8f,0x8327f1021b7f4b032e84ed37d530ad39e7cde039,189,0x41cff281b578f4cf45515d6e4efd535e47e76efd,399.000000,HAPPIER TOWN
0x30232d4c173c01cfc3d671c01052ac82002ac1153c50e28657665a7f71e24466,"(May 17, 2022 13:21:11 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x16a0ea63e005cd6b4b5453dfa4528bd3c2afc52b,3548,0x41cff281b578f4cf45515d6e4efd535e47e76efd,47.000000,BABY MONGZ
0xef93a529da6fa549bd442b00ed3df48cc967ce1d9f97fd8f5aa8c1d07dbfd3c2,"(May 17, 2022 13:20:59 / UTC+9)",0x7de5f1b95b36030a117d7f2537e3b6181c9929b8,0x738d7d997f89f37ce3933b9b1ddc2837c7323cbd,1038,0x41cff281b578f4cf45515d6e4efd535e47e76efd,339.000000,Klay Kingdoms KINGs
0xfc0f441be12d48afa3a2655571dd477ff1abbbf80a23d431bb240f80b63b1c2c,"(May 17, 2022 13:20:55 / UTC+9)",0xfeedc0c4e9fcb6d3a9213a2c4b174d61533e820c,0x142bb5b11ec342c5c9993945b9c0a6d0c02e5267,15,0x41cff281b578f4cf45515d6e4efd535e47e76efd,7.000000,Balloon_noname
0x592e279814343ba12de8885c443e805ff5ae923b5c091b15115ffbc0fa79e3eb,"(May 17, 2022 13:20:37 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x7e83aa98780744c1038626aa5beb004f5bf7e6ea,2575,0x41cff281b578f4cf45515d6e4efd535e47e76efd,45.000000,BABY MONGZ
0x28cb403549280dee8f329eddbed10147d05a02f063f7fb14af912d4122bbe576,"(May 17, 2022 13:20:08 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x8886239d3fc61b6fc295cb0eefc40345799d192e,2732,0x41cff281b578f4cf45515d6e4efd535e47e76efd,44.000000,BABY MONGZ
0xb1a18bfea229b2a4d12dda75b85e1a333ba0e59824bd99f1029b57ca3dd41bf0,"(May 17, 2022 13:19:30 / UTC+9)",0xed841cc86873c88bdb492d301e02aa04113f2959,0xdf7e2b48df1f1b63c6fabff35e966ffc2a97fd07,3049,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"14,000.000000",META KONGZ
0xfcd857ae75f902b9bf9ca54d7cb6df78260bdd464917b87dcd744f18bd845313,"(May 17, 2022 13:19:28 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x8886239d3fc61b6fc295cb0eefc40345799d192e,947,0x41cff281b578f4cf45515d6e4efd535e47e76efd,44.000000,BABY MONGZ
0xd7a16eae1fb3ccc236444e81459c7f6eaf280ac0c3d3357ac8ce8c08e67f2c4e,"(May 17, 2022 13:19:19 / UTC+9)",0x5e5e7ba84c84d8a78fc1587c18e8e3bcafd13bac,0xced9007476b0714dbcbc28a68ff425a929919e18,7110,0x41cff281b578f4cf45515d6e4efd535e47e76efd,70.000000,ElectroPixelKongz
0xcb1836fb39dbdda99dfe92606414240426dfa81505e778fe06d345b4701681d2,"(May 17, 2022 13:19:01 / UTC+9)",0x3d98b0d1dc7916cda73589404a32993659fd2ed9,0x99a7cd16ea22b34d18536d18daf8cfb1d3e63293,191,0x41cff281b578f4cf45515d6e4efd535e47e76efd,215.000000,Sunmiya Club - Limited Vol.1(Oh Sorry Ya)
0x24cd66a9467f8d492d5f4c7c75c9f578352980926f15c18a50a49a75c5919d3b,"(May 17, 2022 13:18:53 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x42cd94557564c1a3d4b5fc83768ac1f235d484ba,6373,0x41cff281b578f4cf45515d6e4efd535e47e76efd,44.000000,BABY MONGZ
0x24cd66a9467f8d492d5f4c7c75c9f578352980926f15c18a50a49a75c5919d3b,"(May 17, 2022 13:18:53 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x42cd94557564c1a3d4b5fc83768ac1f235d484ba,6373,0x41cff281b578f4cf45515d6e4efd535e47e76efd,44.000000,BABY MONGZ
0x1455de2877f41ec9b571548d82232179ea372a0d92dd0efbb33eda0e2ce53501,"(May 17, 2022 13:18:41 / UTC+9)",0x5e5e7ba84c84d8a78fc1587c18e8e3bcafd13bac,0x8212f927887e9997e0b2fad904f289031a8f65a0,5396,0x41cff281b578f4cf45515d6e4efd535e47e76efd,69.000000,ElectroPixelKongz
0x56f281173904cdf8b970913c5effbb1af42a1ac981fac3631235077c7f3d8c1f,"(May 17, 2022 13:18:09 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x8886239d3fc61b6fc295cb0eefc40345799d192e,2764,0x41cff281b578f4cf45515d6e4efd535e47e76efd,44.000000,BABY MONGZ
0x239b3353e2d954e8960258b96a604ab3ebf140fe0f41ec5535fc03911452521f,"(May 17, 2022 13:17:59 / UTC+9)",0x5e5e7ba84c84d8a78fc1587c18e8e3bcafd13bac,0xdb23541a730c883fc0a9045489f909b1fcf6804e,7737,0x41cff281b578f4cf45515d6e4efd535e47e76efd,64.000000,ElectroPixelKongz
0xa272d2c0db00dab5d86a7ce6242ca28699251655bf437492f32450a659b44b00,"(May 17, 2022 13:17:34 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x8886239d3fc61b6fc295cb0eefc40345799d192e,2024,0x41cff281b578f4cf45515d6e4efd535e47e76efd,44.000000,BABY MONGZ
0x7b3124e99ac42d6a9e463564fa7f8e0f0bf67697ef2080ab2ee0cc1ffd4cf8e9,"(May 17, 2022 13:17:21 / UTC+9)",0x5e5e7ba84c84d8a78fc1587c18e8e3bcafd13bac,0xdb23541a730c883fc0a9045489f909b1fcf6804e,7874,0x41cff281b578f4cf45515d6e4efd535e47e76efd,64.000000,ElectroPixelKongz
0x67223427ac8ea5b4377c7615fe8cf33cf8b71f54dc9d330e9e0784d0dbabed6f,"(May 17, 2022 13:17:02 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0xeddce758b8ad8980b17843e73f119f458be0d061,6458,0x41cff281b578f4cf45515d6e4efd535e47e76efd,42.800000,BABY MONGZ
0x46b8cf578a3c120fe0a3801c16119ea1e15bfa1261943274af600b4e243e5388,"(May 17, 2022 13:16:20 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x755db512f0e1c8e7e63a4bf5032dd3f20e4d5ab5,2759,0x41cff281b578f4cf45515d6e4efd535e47e76efd,39.000000,BABY MONGZ
0x1d8f7649bf0de81042e9c596c869352e921dbb11f9641588e38fdf4778aa51b3,"(May 17, 2022 13:16:09 / UTC+9)",0x7de5f1b95b36030a117d7f2537e3b6181c9929b8,0x02d6a1b1e3950e82a809adf7a91f6c99f776775b,6678,0x41cff281b578f4cf45515d6e4efd535e47e76efd,341.000000,Klay Kingdoms KINGs
0x8cadaa7f1a1d16de21de573447a72906e5a95604edcf1ea0d9c46eedb69dffc1,"(May 17, 2022 13:15:56 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0x644a6ad27a771edf8d1838224f15d63f7dd42c3f,735,0x41cff281b578f4cf45515d6e4efd535e47e76efd,37.900000,BABY MONGZ
0x273fe21eda38b6cb6c95de9bd7d0572b8f786c74815033bc411dfd2da5793cf5,"(May 17, 2022 13:15:52 / UTC+9)",0x302148f15b7cd30cf0a2c2cdfdb95e6754a956a0,0x19c8a6a8efcd757281fca1ce61aeb059f12d93ec,135,0x41cff281b578f4cf45515d6e4efd535e47e76efd,7.000000,Klay Kingdoms 502
0x18bd0c9d5c6c184b42185c5bd1027133657a0482cf7c9b45190b7fa24661ee76,"(May 17, 2022 13:15:37 / UTC+9)",0x302148f15b7cd30cf0a2c2cdfdb95e6754a956a0,0x13cb8e27487e66341ba8f8cc8bb0cad77b807c51,2093,0x41cff281b578f4cf45515d6e4efd535e47e76efd,6.000000,Klay Kingdoms 502
0x7b57be7d5e9e9da15f930129114d51ee7a872637ca7a270a9e853939c9bc447b,"(May 17, 2022 13:15:25 / UTC+9)",0xa8cee8cdd85215465561a9795114f7dd89cb6917,0xdb23541a730c883fc0a9045489f909b1fcf6804e,6305,0x41cff281b578f4cf45515d6e4efd535e47e76efd,36.000000,BABY MONGZ
0xfee4fe5ad0d8ac548aab77286db87598eec5520c1f5a44e046733106a76d7773,"(May 17, 2022 13:15:17 / UTC+9)",0xf143269824f3de813d0b3b41e4d3124bbdcd961f,0x50f189fe87ffb0376d74a7bc1c44adc2f2e916bc,6028,0x41cff281b578f4cf45515d6e4efd535e47e76efd,410.000000,CELPI NFT
0x5a04aeec573ecb623b3e8c2dd4fc70bdd7558be47ccc1d0763c796d564f8edc2,"(May 17, 2022 13:15:15 / UTC+9)",0x302148f15b7cd30cf0a2c2cdfdb95e6754a956a0,0x19c8a6a8efcd757281fca1ce61aeb059f12d93ec,1585,0x41cff281b578f4cf45515d6e4efd535e47e76efd,7.000000,Klay Kingdoms 502
0x228629077c329c1611527cb19cc45b09d21de38071019c02e8ecf40f49902535,"(May 17, 2022 13:14:58 / UTC+9)",0x302148f15b7cd30cf0a2c2cdfdb95e6754a956a0,0x19c8a6a8efcd757281fca1ce61aeb059f12d93ec,2697,0x41cff281b578f4cf45515d6e4efd535e47e76efd,7.000000,Klay Kingdoms 502
0x1bdfa03ccff318f2be96a1b74c7dbc2c59cad495b22357a513b03042c5a31af3,"(May 17, 2022 13:14:58 / UTC+9)",0x885ef23026638fa98fadcd46a16f195a2b32a32d,0xa6e19b7fedc93e28b11a67fcb8055eed83c9619c,1961,0x41cff281b578f4cf45515d6e4efd535e47e76efd,400.000000,HAPPIER TOWN
0x9a1644d1d8f1063327da863349fe727579199c253602acc7682131cb815a0eb0,"(May 17, 2022 13:14:31 / UTC+9)",0x302148f15b7cd30cf0a2c2cdfdb95e6754a956a0,0x7a8059131e847ca21d02c2cdab066b2b8ea3d38c,2417,0x41cff281b578f4cf45515d6e4efd535e47e76efd,6.000000,Klay Kingdoms 502
0xf467ff00480047868843c55de293c66b847f8f88e5865becc0931a641eaa3a54,"(May 17, 2022 13:14:15 / UTC+9)",0x302148f15b7cd30cf0a2c2cdfdb95e6754a956a0,0x0834f6419f9a05bb50184be750dba89bb805c94b,1472,0x41cff281b578f4cf45515d6e4efd535e47e76efd,6.000000,Klay Kingdoms 502
0x28033225881f291acac9a76313066ec1c0c28e24dd0a2076dd131225b59edd08,"(May 17, 2022 13:14:01 / UTC+9)",0x302148f15b7cd30cf0a2c2cdfdb95e6754a956a0,0xab8f02137ccead928da1e381b0277a125e05c40e,1726,0x41cff281b578f4cf45515d6e4efd535e47e76efd,6.000000,Klay Kingdoms 502
0x98ec2699bc3e604a0c0f6644f4c286bfeb129dd4401df4798bb00aef946a5716,"(May 17, 2022 13:13:09 / UTC+9)",0x5d4f6d0f384daca07485b377047804e944839995,0x2d35d0f16f238f4dcf4877bec7d5a9d81bb37273,2202,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"1,750.000000",MTDZ
0xbd7761550da42e00eb1c5622b6bb41b13bc5e980d1858995b60c1d539906988c,"(May 17, 2022 13:12:35 / UTC+9)",0x801db509c66e7e9cc8e939c08893c0329ef54830,0x8e8723b83a54514314f422eed542684eca1d788f,2099,0x41cff281b578f4cf45515d6e4efd535e47e76efd,780.000000,The Soldiers Official
0x2e69b0a5a210dd7fbb6f152297fec33152787c7980e1e4c4c11a1861a9812491,"(May 17, 2022 13:11:49 / UTC+9)",0x68a3ccb5ca5ec45147771ca730277a488ea6d9f1,0x739a44b4f714ed7a399951ef81caa7f30525b33b,73,0x41cff281b578f4cf45515d6e4efd535e47e76efd,10.000000,Riotn
0x4240be0459815d209c0a7fcd0a332b93d267d34c2f29601f9889fec6a867b4f0,"(May 17, 2022 13:11:31 / UTC+9)",0xa772ba4d489481332b7cd399251cb52489948212,0xb1f4d232cffb739b2a9f2ba12218bc2e0d176a90,5543,0x41cff281b578f4cf45515d6e4efd535e47e76efd,340.000000,Klay Kingdoms KINGs
0x48d3f06f7e54de507a289a0842d79c413e8f4f92246b43a66ff3ad845bfcf42d,"(May 17, 2022 13:11:31 / UTC+9)",0x574c464bf441e55844e52994d29ad576db0195f1,0x5d4f6d0f384daca07485b377047804e944839995,1990,0x41cff281b578f4cf45515d6e4efd535e47e76efd,"3,000.000000",Sunmiya Club Official
0x7f17a042930d1986f5e16d17d81c614c11610f4abba1504612ce89c6e4654375,"(May 17, 2022 13:09:52 / UTC+9)",0xbf28fd07224f62bf2ccfd2966e4b0040c9fe8598,0x73b18d132f1077b056628581308b9a078b08bc18,3557,0x41cff281b578f4cf45515d6e4efd535e47e76efd,295.000000,META RABBITS OFFICIAL V1
0xfee6f9b009becb9211d60566443d968079a8bd9d61849860386ab05a5b1558b9,"(May 17, 2022 13:02:51 / UTC+9)",0xba6ae9146db5b4d62e105692ebe8dfcbefa411e6,0x25d62eeb396d55fa407946319fe7a4fe2aff28ec,2238,0x41cff281b578f4cf45515d6e4efd535e47e76efd,420.000000,LEMONG 3D_Official
